"image_name","x","y","frame_number","sequence_id","old_seq_id","number_of_points","DateTimeOriginal","PixelXDimension","PixelYDimension","name","Types","Location.ID","Notes","dateforseq","species","deployment","ImageHeight","ImageWidth","radius","angle","frame_count","SourceFile","Exp. Time","F/Stop","Exp. Program","Exp. Bias","Metering Mode","Light Source","Flash","Focal Length","Focal Length (35 mm)","ISO Speed","Orientation","File Size","Path","Tags","Name","Number.of.individuals","New.contact.adult.juvenile","Sequence.number","radiantime","date","contact","station","image.name","Photo"
"Elopa-26_2020_12_17_09_13_54_IMG_0315.jpg",1605.673813,1307.807871,314,2110,15,1,2020-12-17 09:13:54,3712,2088,"Wild Pig","Trigger","Elopa 26",NA,2020-12-17 09:13:54,"Wild_pig","ELOPA_26",2088,3712,7.37793099098201,-0.0526794835820765,1,"Elopa-26_2020_12_17_09_13_54_IMG_0315","1/235","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","3132 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_17_09_13_54_IMG_0315.jpg","a-ELOPA_26","Wild Pig","c-1","d-1","f-1",2.41684468169915,2020-12-17 09:13:54,1,"ELOPA_26","Elopa-26_2020_12_17_09_13_54_IMG_0315","Elopa-26_2020_12_17_09_13_54_IMG_0315"
"Elopa-26_2020_12_17_09_13_58_IMG_0323.jpg",1961.571807,1390.982416,322,2111,16,1,2020-12-17 09:13:58,3712,2088,"Wild Pig","Trigger","Elopa 26",NA,2020-12-17 09:13:58,"Wild_pig","ELOPA_26",2088,3712,8.58262794193037,0.0222168856572191,1,"Elopa-26_2020_12_17_09_13_58_IMG_0323","1/235","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","3120 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_17_09_13_58_IMG_0323.jpg","a-ELOPA_26","Wild Pig","c-1","d-0","f-1",2.41713556990781,2020-12-17 09:13:58,NA,"ELOPA_26","Elopa-26_2020_12_17_09_13_58_IMG_0323","Elopa-26_2020_12_17_09_13_58_IMG_0323"
"Elopa-26_2020_12_17_09_14_21_IMG_0331.jpg",2315.114917,1420.692183,330,2112,17,1,2020-12-17 09:14:21,3712,2088,"Wild Pig","Trigger","Elopa 26",NA,2020-12-17 09:14:21,"Wild_pig","ELOPA_26",2088,3712,11.8832859887368,0.096617685198025,1,"Elopa-26_2020_12_17_09_14_21_IMG_0331","1/235","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","3118 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_17_09_14_21_IMG_0331.jpg","a-ELOPA_26","Wild Pig","c-1","d-0","f-1",2.41880817710764,2020-12-17 09:14:21,NA,"ELOPA_26","Elopa-26_2020_12_17_09_14_21_IMG_0331","Elopa-26_2020_12_17_09_14_21_IMG_0331"
"Elopa-26_2020_12_21_06_22_08_IMG_4336.jpg",125.0754215,895.5971564,397,2114,0,1,2020-12-21 06:22:08,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:08,"Buffalo","ELOPA_26",2088,3712,5.05446226778786,-0.364261582088907,1,"Elopa-26_2020_12_21_06_22_08_IMG_4336","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2753 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_08_IMG_4336.jpg","a-ELOPA_26","Buffalo","c-2","d-2","f-4",1.66737121207192,2020-12-21 06:22:08,1,"ELOPA_26","Elopa-26_2020_12_21_06_22_08_IMG_4336","Elopa-26_2020_12_21_06_22_08_IMG_4336"
"Elopa-26_2020_12_21_06_22_08_IMG_4336.jpg",2347.475923,1366.088143,397,2115,1,1,2020-12-21 06:22:08,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:08,"Buffalo","ELOPA_26",2088,3712,15.0140846556901,0.103427843994062,1,"Elopa-26_2020_12_21_06_22_08_IMG_4336","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2753 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_08_IMG_4336.jpg","a-ELOPA_26","Buffalo","c-2","d-2","f-4",1.66737121207192,2020-12-21 06:22:08,1,"ELOPA_26","Elopa-26_2020_12_21_06_22_08_IMG_4336","Elopa-26_2020_12_21_06_22_08_IMG_4336"
"Elopa-26_2020_12_21_06_22_15_IMG_4344.jpg",67.81397993,1053.283991,405,2116,2,1,2020-12-21 06:22:15,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:15,"Buffalo","ELOPA_26",2088,3712,4.09110292668183,-0.376311872181301,1,"Elopa-26_2020_12_21_06_22_15_IMG_4344","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2720 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_15_IMG_4344.jpg","a-ELOPA_26","Buffalo","c-2","d-0","f-4",1.66788026643708,2020-12-21 06:22:15,NA,"ELOPA_26","Elopa-26_2020_12_21_06_22_15_IMG_4344","Elopa-26_2020_12_21_06_22_15_IMG_4344"
"Elopa-26_2020_12_21_06_22_15_IMG_4344.jpg",2156.911235,1484.844817,405,2117,3,1,2020-12-21 06:22:15,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:15,"Buffalo","ELOPA_26",2088,3712,8.45028813406161,0.0633247709870837,1,"Elopa-26_2020_12_21_06_22_15_IMG_4344","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2720 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_15_IMG_4344.jpg","a-ELOPA_26","Buffalo","c-2","d-0","f-4",1.66788026643708,2020-12-21 06:22:15,NA,"ELOPA_26","Elopa-26_2020_12_21_06_22_15_IMG_4344","Elopa-26_2020_12_21_06_22_15_IMG_4344"
"Elopa-26_2020_12_21_06_22_22_IMG_4353.jpg",-30.24286982,967.0795256,414,2118,4,1,2020-12-21 06:22:22,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:22,"Buffalo","ELOPA_26",2088,3712,4.28134426456443,-0.396947284993766,1,"Elopa-26_2020_12_21_06_22_22_IMG_4353","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2673 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_22_IMG_4353.jpg","a-ELOPA_26","Buffalo","c-2","d-0","f-4",1.66838932080225,2020-12-21 06:22:22,NA,"ELOPA_26","Elopa-26_2020_12_21_06_22_22_IMG_4353","Elopa-26_2020_12_21_06_22_22_IMG_4353"
"Elopa-26_2020_12_21_06_22_22_IMG_4353.jpg",2157.88994,1486.484739,414,2119,5,1,2020-12-21 06:22:22,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:22,"Buffalo","ELOPA_26",2088,3712,8.42844072286406,0.0635307329545354,1,"Elopa-26_2020_12_21_06_22_22_IMG_4353","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2673 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_22_IMG_4353.jpg","a-ELOPA_26","Buffalo","c-2","d-0","f-4",1.66838932080225,2020-12-21 06:22:22,NA,"ELOPA_26","Elopa-26_2020_12_21_06_22_22_IMG_4353","Elopa-26_2020_12_21_06_22_22_IMG_4353"
"Elopa-26_2020_12_21_06_22_29_IMG_4362.jpg",-28.20790189,973.3040277,423,2120,6,1,2020-12-21 06:22:29,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:29,"Buffalo","ELOPA_26",2088,3712,4.25666900931062,-0.396519039507573,1,"Elopa-26_2020_12_21_06_22_29_IMG_4362","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2687 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_29_IMG_4362.jpg","a-ELOPA_26","Buffalo","c-2","d-0","f-4",1.66889837516741,2020-12-21 06:22:29,NA,"ELOPA_26","Elopa-26_2020_12_21_06_22_29_IMG_4362","Elopa-26_2020_12_21_06_22_29_IMG_4362"
"Elopa-26_2020_12_21_06_22_40_IMG_4371.jpg",1764.444651,1277.011625,432,2121,7,1,2020-12-21 06:22:40,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:40,"Buffalo","ELOPA_26",2088,3712,9.10952745615603,-0.0192672151575448,1,"Elopa-26_2020_12_21_06_22_40_IMG_4371","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2646 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_40_IMG_4371.jpg","a-ELOPA_26","Buffalo","c-3","d-0","e-0",1.66969831774124,2020-12-21 06:22:40,NA,"ELOPA_26","Elopa-26_2020_12_21_06_22_40_IMG_4371","Elopa-26_2020_12_21_06_22_40_IMG_4371"
"Elopa-26_2020_12_21_06_22_47_IMG_4380.jpg",1499.324561,1179.896486,441,2122,8,1,2020-12-21 06:22:47,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:47,"Buffalo","ELOPA_26",2088,3712,8.69546822157265,-0.07505997737636,1,"Elopa-26_2020_12_21_06_22_47_IMG_4380","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2635 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_47_IMG_4380.jpg","a-ELOPA_26","Buffalo","c-3","d-0","e-0",1.67020737210641,2020-12-21 06:22:47,NA,"ELOPA_26","Elopa-26_2020_12_21_06_22_47_IMG_4380","Elopa-26_2020_12_21_06_22_47_IMG_4380"
"Elopa-26_2020_12_21_06_22_55_IMG_4389.jpg",1118.490555,1008.521183,450,2123,9,1,2020-12-21 06:22:55,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:22:55,"Buffalo","ELOPA_26",2088,3712,8.74116164838003,-0.155203964735435,1,"Elopa-26_2020_12_21_06_22_55_IMG_4389","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2676 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_22_55_IMG_4389.jpg","a-ELOPA_26","Buffalo","c-2","d-0","f-4",1.67078914852374,2020-12-21 06:22:55,NA,"ELOPA_26","Elopa-26_2020_12_21_06_22_55_IMG_4389","Elopa-26_2020_12_21_06_22_55_IMG_4389"
"Elopa-26_2020_12_21_06_23_21_IMG_4392.jpg",2.898119846,1145.041353,453,2132,18,1,2020-12-21 06:23:21,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:23:21,"Buffalo","ELOPA_26",2088,3712,3.63491042882103,-0.389972983815265,1,"Elopa-26_2020_12_21_06_23_21_IMG_4392","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2696 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_23_21_IMG_4392.jpg","a-ELOPA_26","Buffalo","c-1","d-1","f-5",1.67267992188007,2020-12-21 06:23:21,1,"ELOPA_26","Elopa-26_2020_12_21_06_23_21_IMG_4392","Elopa-26_2020_12_21_06_23_21_IMG_4392"
"Elopa-26_2020_12_21_06_23_24_IMG_4398.jpg",271.7609753,1164.011606,459,2124,10,1,2020-12-21 06:23:24,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:23:24,"Buffalo","ELOPA_26",2088,3712,4.00678229476104,-0.333392581463196,1,"Elopa-26_2020_12_21_06_23_24_IMG_4398","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2597 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_23_24_IMG_4398.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-5",1.67289808803656,2020-12-21 06:23:24,NA,"ELOPA_26","Elopa-26_2020_12_21_06_23_24_IMG_4398","Elopa-26_2020_12_21_06_23_24_IMG_4398"
"Elopa-26_2020_12_21_06_23_32_IMG_4407.jpg",277.8156516,1163.178639,468,2125,11,1,2020-12-21 06:23:32,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:23:32,"Buffalo","ELOPA_26",2088,3712,4.02121284582771,-0.332118415046317,1,"Elopa-26_2020_12_21_06_23_32_IMG_4407","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2582 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_23_32_IMG_4407.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-5",1.6734798644539,2020-12-21 06:23:32,NA,"ELOPA_26","Elopa-26_2020_12_21_06_23_32_IMG_4407","Elopa-26_2020_12_21_06_23_32_IMG_4407"
"Elopa-26_2020_12_21_06_23_39_IMG_4416.jpg",282.578942,1166.391287,477,2126,12,1,2020-12-21 06:23:39,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:23:39,"Buffalo","ELOPA_26",2088,3712,4.01669741621115,-0.331116012215712,1,"Elopa-26_2020_12_21_06_23_39_IMG_4416","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2632 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_23_39_IMG_4416.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-5",1.67398891881906,2020-12-21 06:23:39,NA,"ELOPA_26","Elopa-26_2020_12_21_06_23_39_IMG_4416","Elopa-26_2020_12_21_06_23_39_IMG_4416"
"Elopa-26_2020_12_21_06_23_46_IMG_4425.jpg",274.5696081,1165.320847,486,2127,13,1,2020-12-21 06:23:46,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:23:46,"Buffalo","ELOPA_26",2088,3712,4.0065258595437,-0.332801523343193,1,"Elopa-26_2020_12_21_06_23_46_IMG_4425","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2587 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_23_46_IMG_4425.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-5",1.67449797318423,2020-12-21 06:23:46,NA,"ELOPA_26","Elopa-26_2020_12_21_06_23_46_IMG_4425","Elopa-26_2020_12_21_06_23_46_IMG_4425"
"Elopa-26_2020_12_21_06_23_54_IMG_4435.jpg",165.8637919,1295.451667,496,2128,14,1,2020-12-21 06:23:54,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:23:54,"Buffalo","ELOPA_26",2088,3712,3.39007879956265,-0.355677940422898,1,"Elopa-26_2020_12_21_06_23_54_IMG_4435","1/60","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2623 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_23_54_IMG_4435.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-5",1.67507974960156,2020-12-21 06:23:54,NA,"ELOPA_26","Elopa-26_2020_12_21_06_23_54_IMG_4435","Elopa-26_2020_12_21_06_23_54_IMG_4435"
"Elopa-26_2020_12_21_06_24_02_IMG_4444.jpg",0.835722996,1320.840601,505,2129,15,1,2020-12-21 06:24:02,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:24:02,"Buffalo","ELOPA_26",2088,3712,3.12428439360548,-0.390407001535509,1,"Elopa-26_2020_12_21_06_24_02_IMG_4444","1/64","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2652 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_24_02_IMG_4444.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-5",1.67566152601889,2020-12-21 06:24:02,NA,"ELOPA_26","Elopa-26_2020_12_21_06_24_02_IMG_4444","Elopa-26_2020_12_21_06_24_02_IMG_4444"
"Elopa-26_2020_12_21_06_25_09_IMG_4480.jpg",86.93419638,955.5871638,541,2130,16,1,2020-12-21 06:25:09,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:25:09,"Buffalo","ELOPA_26",2088,3712,4.59948229523049,-0.372288149611023,1,"Elopa-26_2020_12_21_06_25_09_IMG_4480","1/95","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","1639 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_25_09_IMG_4480.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-5",1.68053390351404,2020-12-21 06:25:09,NA,"ELOPA_26","Elopa-26_2020_12_21_06_25_09_IMG_4480","Elopa-26_2020_12_21_06_25_09_IMG_4480"
"Elopa-26_2020_12_21_06_25_27_IMG_4489.jpg",-66.59866442,1240.57197,550,2131,17,1,2020-12-21 06:25:27,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-21 06:25:27,"Buffalo","ELOPA_26",2088,3712,3.25452639973281,-0.40459812052039,1,"Elopa-26_2020_12_21_06_25_27_IMG_4489","1/87","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","1953 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_21_06_25_27_IMG_4489.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-5",1.68184290045304,2020-12-21 06:25:27,NA,"ELOPA_26","Elopa-26_2020_12_21_06_25_27_IMG_4489","Elopa-26_2020_12_21_06_25_27_IMG_4489"
"Elopa-26_2020_12_22_06_56_25_IMG_7911.jpg",4267.726593,1675.831496,1264,2133,0,1,2020-12-22 06:56:25,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-22 06:56:25,"Buffalo","ELOPA_26",2088,3712,Inf,0.507531844682318,1,"Elopa-26_2020_12_22_06_56_25_IMG_7911","1/215","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2857 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_56_25_IMG_7911.jpg","a-ELOPA_26","Buffalo","c-1","d-1","f-6",1.81696047337826,2020-12-22 06:56:25,1,"ELOPA_26","Elopa-26_2020_12_22_06_56_25_IMG_7911","Elopa-26_2020_12_22_06_56_25_IMG_7911"
"Elopa-26_2020_12_22_06_56_33_IMG_7919.jpg",4173.431846,1745.409741,1272,2134,1,1,2020-12-22 06:56:33,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-22 06:56:33,"Buffalo","ELOPA_26",2088,3712,Inf,0.487688141408627,1,"Elopa-26_2020_12_22_06_56_33_IMG_7919","1/215","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2858 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_56_33_IMG_7919.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.81754224979559,2020-12-22 06:56:33,NA,"ELOPA_26","Elopa-26_2020_12_22_06_56_33_IMG_7919","Elopa-26_2020_12_22_06_56_33_IMG_7919"
"Elopa-26_2020_12_22_06_57_57_IMG_7927.jpg",4322.607822,1940.485939,1280,2135,2,1,2020-12-22 06:57:57,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-22 06:57:57,"Buffalo","ELOPA_26",2088,3712,Inf,0.519081234846879,1,"Elopa-26_2020_12_22_06_57_57_IMG_7927","1/225","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2869 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_57_57_IMG_7927.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.82365090217758,2020-12-22 06:57:57,NA,"ELOPA_26","Elopa-26_2020_12_22_06_57_57_IMG_7927","Elopa-26_2020_12_22_06_57_57_IMG_7927"
"Elopa-26_2020_12_22_06_58_05_IMG_7935.jpg",4315.805025,1974.499921,1288,2136,3,1,2020-12-22 06:58:05,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-22 06:58:05,"Buffalo","ELOPA_26",2088,3712,Inf,0.517649631397122,1,"Elopa-26_2020_12_22_06_58_05_IMG_7935","1/225","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2850 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_05_IMG_7935.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.82423267859491,2020-12-22 06:58:05,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_05_IMG_7935","Elopa-26_2020_12_22_06_58_05_IMG_7935"
"Elopa-26_2020_12_22_06_58_14_IMG_7943.jpg",3397.427519,1886.063568,1296,2137,4,1,2020-12-22 06:58:14,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-22 06:58:14,"Buffalo","ELOPA_26",2088,3712,12.4460562404713,0.324383184409394,1,"Elopa-26_2020_12_22_06_58_14_IMG_7943","1/215","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2602 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_14_IMG_7943.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.8248871770644,2020-12-22 06:58:14,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_14_IMG_7943","Elopa-26_2020_12_22_06_58_14_IMG_7943"
"Elopa-26_2020_12_22_06_58_18_IMG_7948.jpg",3662.736577,1933.683142,1301,2146,13,61,2020-12-22 06:58:18,3712,2088,"Buffalo","Movement","Elopa 26",NA,2020-12-22 06:58:18,"Buffalo","ELOPA_26",2088,3712,15.9988577745043,0.380215713688831,1,"Elopa-26_2020_12_22_06_58_18_IMG_7948","1/215","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2357 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_18_IMG_7948.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.82517806527307,2020-12-22 06:58:18,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_18_IMG_7948","Elopa-26_2020_12_22_06_58_18_IMG_7948"
"Elopa-26_2020_12_22_06_58_19_IMG_7949.jpg",3662.736577,1933.683142,1302,2146,13,61,2020-12-22 06:58:19,3712,2088,"Buffalo","Movement","Elopa 26",NA,2020-12-22 06:58:19,"Buffalo","ELOPA_26",2088,3712,15.9988577745043,0.380215713688831,2,"Elopa-26_2020_12_22_06_58_19_IMG_7949","1/215","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2354 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_19_IMG_7949.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.82525078732524,2020-12-22 06:58:19,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_19_IMG_7949","Elopa-26_2020_12_22_06_58_19_IMG_7949"
"Elopa-26_2020_12_22_06_58_20_IMG_7950.jpg",3662.736577,1933.683142,1303,2146,13,61,2020-12-22 06:58:20,3712,2088,"Buffalo","Movement","Elopa 26",NA,2020-12-22 06:58:20,"Buffalo","ELOPA_26",2088,3712,15.9988577745043,0.380215713688831,3,"Elopa-26_2020_12_22_06_58_20_IMG_7950","1/215","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2345 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_20_IMG_7950.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.8253235093774,2020-12-22 06:58:20,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_20_IMG_7950","Elopa-26_2020_12_22_06_58_20_IMG_7950"
"Elopa-26_2020_12_22_06_58_22_IMG_7951.jpg",2159.318585,1913.274753,1304,2138,5,1,2020-12-22 06:58:22,3712,2088,"Buffalo","Trigger","Elopa 26",NA,2020-12-22 06:58:22,"Buffalo","ELOPA_26",2088,3712,4.4037868371147,0.0638313818068351,1,"Elopa-26_2020_12_22_06_58_22_IMG_7951","1/206","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2384 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_22_IMG_7951.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.82546895348174,2020-12-22 06:58:22,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_22_IMG_7951","Elopa-26_2020_12_22_06_58_22_IMG_7951"
"Elopa-26_2020_12_22_06_58_22_IMG_7951.jpg",3662.736577,1933.683142,1304,2146,13,61,2020-12-22 06:58:22,3712,2088,"Buffalo","Movement","Elopa 26",NA,2020-12-22 06:58:22,"Buffalo","ELOPA_26",2088,3712,15.9988577745043,0.380215713688831,4,"Elopa-26_2020_12_22_06_58_22_IMG_7951","1/206","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2384 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_22_IMG_7951.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.82546895348174,2020-12-22 06:58:22,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_22_IMG_7951","Elopa-26_2020_12_22_06_58_22_IMG_7951"
"Elopa-26_2020_12_22_06_58_23_IMG_7952.jpg",3662.736577,1933.683142,1305,2146,13,61,2020-12-22 06:58:23,3712,2088,"Buffalo","Movement","Elopa 26",NA,2020-12-22 06:58:23,"Buffalo","ELOPA_26",2088,3712,15.9988577745043,0.380215713688831,5,"Elopa-26_2020_12_22_06_58_23_IMG_7952","1/206","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2347 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_23_IMG_7952.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.8255416755339,2020-12-22 06:58:23,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_23_IMG_7952","Elopa-26_2020_12_22_06_58_23_IMG_7952"
"Elopa-26_2020_12_22_06_58_24_IMG_7953.jpg",3662.736577,1933.683142,1306,2146,13,61,2020-12-22 06:58:24,3712,2088,"Buffalo","Movement","Elopa 26",NA,2020-12-22 06:58:24,"Buffalo","ELOPA_26",2088,3712,15.9988577745043,0.380215713688831,6,"Elopa-26_2020_12_22_06_58_24_IMG_7953","1/206","2.40","Normal","0","Center-weighted average","Unknown","Not fired, auto mode","42.0","-","100","Normal","2340 KB","G:\Timai tagging\Elopa-26 tagged\Elopa-26_2020_12_22_06_58_24_IMG_7953.jpg","a-ELOPA_26","Buffalo","c-1","d-0","f-6",1.82561439758607,2020-12-22 06:58:24,NA,"ELOPA_26","Elopa-26_2020_12_22_06_58_24_IMG_7953","Elopa-26_2020_12_22_06_58_24_IMG_7953"
